,seq,x,y,orient_x,orient_y,orient_z,orient_w,linear_x,linear_y,angular_z
474,474.0,9.996116395054484,13.365238422904126,0.0,,,,1.451368349734665,0.02579895700045096,-0.056582837479887314
475,475.0,10.019725595716158,13.378729934025882,0.0,,,,1.445195252873529,0.02432385957731977,-0.05843870371404147
476,476.0,10.078762010663175,13.410477070752359,0.0,,,,1.4674118456946788,0.023172315008847432,-0.11627586958113864
477,477.0,10.153074632454558,13.456119352541416,0.0,,,,1.4706673737148823,0.022545188755042585,-0.09701968774019541
478,478.0,10.165886240292766,13.463344988650615,0.0,,,,1.470734037544775,0.022645973473494976,-0.09701968774019541
479,479.0,10.193882486737813,13.476858710696986,0.0,,,,1.5161867942632627,0.022026248480046494,-0.14677208127801455
480,480.0,10.237161469705757,13.535515917742938,0.0,,,,1.536384739272488,0.024174382926752794,-0.14368593279411734
481,481.0,10.24300723447209,13.569842318433604,0.0,,,,1.3785115936933507,0.02221598652107045,-0.055749727898727154
482,482.0,10.115609260234312,13.924778805268517,0.0,,,,1.378304550850572,0.05221640510283204,-0.055719603759682504
483,483.0,10.130962829070912,13.932303997894303,0.0,,,,1.4311432791154415,0.05049839250528578,-0.10572429383020757
484,484.0,10.149642167616042,13.951879551902204,0.0,,,,1.3978263963176685,0.0493123506289282,-0.09529835135925498
485,485.0,10.343296802085366,13.935072261084276,0.0,,,,1.4612622483697273,0.03669040866996665,-0.1015119878091026
486,486.0,10.35497025950657,13.94386981334221,0.0,,,,1.4612800733625608,0.036846884693088264,-0.1015119878091026
487,487.0,10.40811626623338,13.980635338342003,0.0,,,,1.5341934393172088,0.03358758251112382,-0.04299931851358268
488,488.0,10.385780142343096,13.953376250842073,0.0,,,,1.432745371181414,0.029760031820617375,-0.051463056767334946
489,489.0,10.412640446132546,13.97270701703359,0.0,,,,1.433198095561602,0.02901444309512981,-0.052741886484128364
490,490.0,10.45520630959868,14.002178798456471,0.0,,,,1.4477517585180446,0.027463115268913773,-0.08904915930104447
491,491.0,10.718396431676327,13.672609598579598,0.0,,,,1.4497548631734372,-0.0062648267413652845,-0.09775340083967622
492,492.0,10.73189718266931,13.67789227339287,0.0,,,,1.4497138490352388,-0.006321245559109719,-0.09775340083967622
493,493.0,10.766965803658556,13.691016250070161,0.0,,,,1.434391455241067,-0.006067395420250432,-0.09141322036185587
494,494.0,10.866046614742713,13.842117091747618,0.0,,,,1.4043877370918154,0.0014170371477879003,-0.12268099561453995
495,495.0,10.878884100265523,13.847808397906554,0.0,,,,1.4041122330310996,0.0013992627365613905,-0.12268099561453995
496,496.0,10.938822569710224,13.874314390150596,0.0,,,,1.4051662427686153,0.0012228688611574173,-0.10186730044588044
497,497.0,10.966352167920936,13.973953184262282,0.0,,,,1.4023552031794775,0.007426590259640067,-0.13478471321766766
498,498.0,10.97897693986815,13.980055840604958,0.0,,,,1.402082400416089,0.007438596550761865,-0.13478471321766766
499,499.0,11.05415306637302,14.01551281443405,0.0,,,,1.4340899605550443,0.006995929020282384,-0.17889416571469605
500,500.0,11.122631608227314,14.076477085416402,0.0,,,,1.4474374020323642,0.008582295265030376,-0.12670273065860196
501,501.0,11.174816711720739,14.101739565285067,0.0,,,,1.4590922198874359,0.008057741111457128,-0.07924487903970562
502,502.0,11.18797799803369,14.108039247397846,0.0,,,,1.4591192007038611,0.008072667117406472,-0.07924487903970562
503,503.0,11.221231556542008,14.213882614416104,0.0,,,,1.389067615323654,0.014623980604591368,-0.09346991231333923
504,504.0,11.248701312076365,14.291459352368388,0.0,,,,1.3741875564626151,0.017551773154311463,-0.1259128143964203
505,505.0,11.308544550644195,14.324990055479079,0.0,,,,1.3452761448410069,0.01613273241509222,-0.14254944988287138
506,506.0,11.370536233518528,14.14988985675743,0.0,,,,1.340270195162767,0.00101847487534029,-0.14220387926544645
507,507.0,11.429925768717052,14.175362549100917,0.0,,,,1.3843507220995293,0.0008573145483033069,-0.12813550113370045
508,508.0,11.451444810104453,14.184051677025636,0.0,,,,1.3698719326732722,0.0007860257002302154,-0.1265344227875337
509,509.0,11.505041824236319,14.000484857417435,0.0,,,,1.3564372770537052,-0.014638962435469742,-0.15071808988773933
510,510.0,11.5593108536228,14.015621945213846,0.0,,,,1.3470701597714245,-0.014041820584333233,-0.14518461192042315
511,511.0,11.572300530202249,14.019183198654071,0.0,,,,1.346584460642061,-0.01413146627329327,-0.14518461192042315
512,512.0,11.75399779050403,13.911319481498596,0.0,,,,1.3256186219833137,-0.02699432519126476,-0.13592244867250677
513,513.0,11.808828705278831,13.921501390730171,0.0,,,,1.3328970365244974,-0.02490531909178105,-0.1524756728684769
514,514.0,11.87980159163727,13.935632839300311,0.0,,,,1.3899193877472962,-0.02378711031010475,-0.20053359326973016
515,515.0,12.028997333389704,13.755998229557363,0.0,,,,1.393583845040743,-0.04159383789644303,-0.20101548451475562
516,516.0,12.057146568609516,13.756819725721007,0.0,,,,1.3911412060923836,-0.039348577456228995,-0.14644252021930715
517,517.0,12.111092282677202,13.75783553958801,0.0,,,,1.3822203232292058,-0.03756259741413602,-0.14881039831933396
518,518.0,12.070302797359979,13.879502268081943,0.0,,,,1.358309613994422,-0.0250176198258551,-0.15485891525441647
519,519.0,12.083830013795529,13.880737278269837,0.0,,,,1.357922497779188,-0.02514712184751425,-0.15485891525441647
520,520.0,12.121974833381529,13.88438729781293,0.0,,,,1.3536415104298902,-0.0238916731828908,-0.1423480609370884
521,521.0,12.226282502132289,13.714036237346095,0.0,,,,1.3776852753555402,-0.03767567598504121,-0.19194151611914417
522,522.0,12.240056403048676,13.713603976974436,0.0,,,,1.3774158015730062,-0.03786156808694103,-0.19194151611914417
523,523.0,12.356564536676762,13.71421211535186,0.0,,,,1.4469412484700177,-0.034185495040333705,-0.1575573583525022
524,524.0,12.350617855238877,13.712324764617835,0.0,,,,1.450914230502771,-0.033320601988451624,-0.18958533555965343
525,525.0,12.365117304958758,13.71168585044187,0.0,,,,1.4510209340495048,-0.033480901572280765,-0.18958533555965343
526,526.0,12.375869045424885,13.711450345566902,0.0,,,,1.4524090038940394,-0.032474423280632596,-0.22866234942785646
527,527.0,12.436448654645796,13.719107060899137,0.0,,,,1.4412942359176755,-0.03034113585113505,-0.23457057266205478
528,528.0,12.450841539555768,13.718283995372385,0.0,,,,1.4413440321223905,-0.030482637064848783,-0.23457057266205478
529,529.0,12.490268811412609,13.716174542303353,0.0,,,,1.4334018818765846,-0.02882086341202053,-0.21722767171650956
530,530.0,12.536278044962305,13.892627007202897,0.0,,,,1.4396252992926577,-0.012652673836070957,-0.21510766820632263
531,531.0,12.537009922588547,13.892836733850602,0.0,,,,1.4186549900123029,-0.012256768173904373,-0.2027643155686631
532,532.0,12.603885716029565,13.894966962978557,0.0,,,,1.4636861616912655,-0.011603818971170469,-0.21939698376916106
533,533.0,12.734282545721827,13.80396685194391,0.0,,,,1.4680674018798152,-0.01963879763324073,-0.21986136164328185
534,534.0,12.81367636841748,13.737826480972831,0.0,,,,1.48346928149159,-0.022668961379635595,-0.21178028860284548
535,535.0,12.858526896445445,13.733097417554124,0.0,,,,1.4457810792289165,-0.021499129164253367,-0.22775905575617858
536,536.0,12.931557946762512,13.684011913488508,0.0,,,,1.3851830744905185,-0.023698287561351686,-0.23103068818488526
537,537.0,12.966176457287194,13.68038441771979,0.0,,,,1.4094315338269214,-0.023102567181421882,-0.2102190464056879
538,538.0,12.980146940597937,13.678510603786345,0.0,,,,1.4093056682538765,-0.023199585290237835,-0.2102190464056879
539,539.0,13.11629929588346,13.697090171687591,0.0,,,,1.425684765690786,-0.01991911962266313,-0.18929323688054495
540,540.0,13.207197937161874,13.712790055130032,0.0,,,,1.4180786339728606,-0.015563413879314114,-0.22181861323297605
541,541.0,13.301762394599931,13.774494088672572,0.0,,,,1.418392836204197,-0.009297631200720833,-0.22191552808585427
542,542.0,13.34736785326553,13.770452052938616,0.0,,,,1.46991723516755,-0.008685334212008912,-0.21831835069338337
543,543.0,13.424726939516528,13.763040321814922,0.0,,,,1.5366842167981887,-0.008154150485792464,-0.1995517257279205
544,544.0,13.527204212644577,13.887219125468876,0.0,,,,1.5495349422694376,0.0037487432548129946,-0.189900520870848
545,545.0,13.56668684639481,13.885552428271728,0.0,,,,1.5692440663239986,0.0037063042234645647,-0.18612062259469128
546,546.0,13.582370360804504,13.88493226956573,0.0,,,,1.5699012513429247,0.0037446660783949804,-0.18612062259469128
547,547.0,13.689177896297956,13.832399682516368,0.0,,,,1.583644886790441,-0.0003559200050442003,-0.16559155013838475
548,548.0,13.749268192239024,13.827679445176582,0.0,,,,1.5748157875416402,-0.0002681505778289942,-0.1595526910102016
549,549.0,13.764962816772227,13.826343207598484,0.0,,,,1.5754652372271767,-0.00025061262247543924,-0.1595526910102016
550,550.0,13.753719682671607,13.806484900104573,0.0,,,,1.5479496208987487,-0.0022167399265040086,-0.21364428799717042
551,551.0,13.810819041937936,13.800008734728827,0.0,,,,1.6234854076163647,-0.002019630973199832,-0.2289237724960902
552,552.0,13.867391479702206,13.79334584485623,0.0,,,,1.6152297828016091,-0.0018576619357898465,-0.2083129809808987
553,553.0,13.841752959079901,13.86248519598837,0.0,,,,1.609740980487432,0.003404810266783008,-0.20701752611254653
554,554.0,13.759811376370255,13.917439727045807,0.0,,,,1.5510030077207286,0.0064061246955198214,-0.19396133595216597
555,555.0,13.822316786953609,13.912821135247249,0.0,,,,1.5559266763064405,0.006151059547358217,-0.23036743744052973
556,556.0,14.016668027776007,13.824113363514012,0.0,,,,1.557460580388727,0.0008236489126878443,-0.2767102792186286
557,557.0,14.03210025905443,13.821994881634405,0.0,,,,1.557931262312001,0.000842073480247801,-0.2767102792186286
558,558.0,14.089192397591082,13.813467167500706,0.0,,,,1.6013612981316687,0.0008582560108362239,-0.323745657349255
559,559.0,14.272457075719531,13.948251206174902,0.0,,,,1.5920267831430557,0.013563136042189524,-0.2947642516617621
560,560.0,14.28833389454241,13.947028039785337,0.0,,,,1.592630226762803,0.013643614959392888,-0.2947642516617621
561,561.0,14.32815530756236,13.944290034104055,0.0,,,,1.5688929198954398,0.012909798779565662,-0.27753269548013093
562,562.0,14.39448265661993,13.942214743571935,0.0,,,,1.5583087729007408,0.013065597201116332,-0.27574124872840994
563,563.0,14.39369176144449,13.944504345223425,0.0,,,,1.5886977341277955,0.012315404171928444,-0.2535487020534733
564,564.0,14.409505885132914,13.942949938159769,0.0,,,,1.589272899271355,0.012387375915125407,-0.2535487020534733
565,565.0,14.622045542523242,14.074864591946492,0.0,,,,1.591460368389942,0.024888736834594034,-0.20948629324450266
566,566.0,14.733711599647302,14.18202011464067,0.0,,,,1.5475453914028945,0.031205442039872498,-0.23268328428704588
567,567.0,14.78772881257826,14.183705907392808,0.0,,,,1.5184826392761976,0.029632552176100085,-0.2594781731537544
568,568.0,14.937136991436228,13.963164425246783,0.0,,,,1.5313033370731093,0.013031363207408875,-0.2615422815291456
569,569.0,14.95325248876184,13.961130647629968,0.0,,,,1.476132815844579,0.012243870004663352,-0.2657551867913617
570,570.0,14.997479610977441,13.954995886501308,0.0,,,,1.527342020865854,0.011975446639467523,-0.324103632735661
571,571.0,15.007269344554468,14.009639012830428,0.0,,,,1.5648791201856471,0.016550919294649337,-0.30346575656178626
572,572.0,15.022818080244676,14.007848074376065,0.0,,,,1.5652525694196178,0.016634773114211018,-0.30346575656178626
573,573.0,15.1192561194545,13.88340836135902,0.0,,,,1.5386314684640894,0.005417884512077199,-0.23841370594113048
574,574.0,15.195121537897807,13.868862671607486,0.0,,,,1.6060064064861566,0.005155422738002116,-0.18678044475501665
575,575.0,15.252866529536567,13.855930367224584,0.0,,,,1.5930562287583026,0.0048979266347301455,-0.22643078773414563
576,576.0,15.180117393618866,13.791097740878667,0.0,,,,1.585994234858848,-0.0012286314626743962,-0.22513394322261673
577,577.0,15.202048785049193,13.784128492982967,0.0,,,,1.5446486443165137,-0.00116553095629289,-0.257648993991371
578,578.0,15.255898574673655,13.768953078912032,0.0,,,,1.5331547248264874,-0.0011157767979853464,-0.25058667644072985
579,579.0,15.261088853672453,13.653873541142236,0.0,,,,1.5147964811592483,-0.00918617835054562,-0.2607422995521957
580,580.0,15.275320619365786,13.648683096456853,0.0,,,,1.5148925498137817,-0.009231391549322442,-0.2607422995521957
581,581.0,15.31873060046693,13.632854880796188,0.0,,,,1.5145411842883183,-0.008754419246696673,-0.2486066657085978
582,582.0,15.40432646920833,13.538271506619115,0.0,,,,1.5581120996551188,-0.01292335745855476,-0.22711872816870954
583,583.0,15.453098447456604,13.516284978784167,0.0,,,,1.5283066232086535,-0.012308696368292474,-0.21207295094460707
584,584.0,15.490541425601268,13.498764046064233,0.0,,,,1.486194424341518,-0.011711484220383208,-0.1848424973532653
585,585.0,15.584111797794161,13.31460326372922,0.0,,,,1.5246469400254896,-0.021505810940608334,-0.2401688337765288
586,586.0,15.59740698586627,13.307136090276794,0.0,,,,1.5247742236500943,-0.021607715711057414,-0.2401688337765288
587,587.0,15.608984518016412,13.29941007545759,0.0,,,,1.4992236688345826,-0.021009813764041717,-0.2586725152272994
588,588.0,15.598782113705091,13.039599271552808,0.0,,,,1.5373488295027746,-0.038350114667317504,-0.25563557502672296
589,589.0,15.643891005234556,13.001201133485392,0.0,,,,1.4978993750318652,-0.03649459057778963,-0.24945827583039498
590,590.0,15.65559076166348,12.991840713008271,0.0,,,,1.4978841007773642,-0.03666445706635072,-0.24945827583039498
591,591.0,15.87046460992306,13.082242710066872,0.0,,,,1.4856717986049712,-0.0189307324612476,-0.2844961389364225
592,592.0,15.89525560801108,13.064449151309443,0.0,,,,1.4384661941044983,-0.01787776795645512,-0.28861024957804754
593,593.0,15.910319886368098,13.054806371580602,0.0,,,,1.4487322072406401,-0.017338764823129987,-0.2874135879918107
594,594.0,15.907977124787116,12.98852264223265,0.0,,,,1.5007989132997472,-0.021202149337003533,-0.2752302109090753
595,595.0,15.919998462258652,12.97953526763676,0.0,,,,1.5008027316851893,-0.021292957216664098,-0.2752302109090753
596,596.0,15.958992638866402,12.951754678478915,0.0,,,,1.5299646042166608,-0.020066818236132863,-0.2569175465581999
597,597.0,16.025973511678572,12.782602252468655,0.0,,,,1.5545568060033028,-0.025700391739536067,-0.2566652749321513
598,598.0,16.050159453102104,12.757592575590936,0.0,,,,1.4786201618654111,-0.024379679275480754,-0.2608869291983818
599,599.0,16.09424968077588,12.718490110803929,0.0,,,,1.4762548617415172,-0.02315478682674259,-0.24251084596011968
600,600.0,16.07359021498492,12.746625143309716,0.0,,,,1.4710080768824234,-0.02279120551424144,-0.24167310443365947
601,601.0,16.07096584710087,12.74836917528092,0.0,,,,1.4514168540537153,-0.022042504583948366,-0.24229145335037483
602,602.0,16.111237676164418,12.71288175855673,0.0,,,,1.4706933026426656,-0.021539215205146685,-0.31202522715551406
603,603.0,16.273837018063364,12.725318140936137,0.0,,,,1.469027726252182,-0.01141885910131298,-0.33639805081988633
604,604.0,16.34490643069467,12.774190491224529,0.0,,,,1.4822996667090242,-0.004204201283340762,-0.2926341802714199
605,605.0,16.356654294950157,12.76515187579508,0.0,,,,1.4822044434407053,-0.004205244606266003,-0.2926341802714199
606,606.0,16.41571073398071,12.548577231747483,0.0,,,,1.4382294423225919,-0.014593049556416372,-0.26005607791908175
607,607.0,16.4538085125419,12.513453515943823,0.0,,,,1.4729039829741395,-0.013690858698226553,-0.3039163233498583
608,608.0,16.48648153195514,12.481411494605016,0.0,,,,1.444230631376291,-0.01291813375053933,-0.2722370678045938
609,609.0,16.472924647943806,12.636144724371848,0.0,,,,1.462751428527025,-0.004669586353817718,-0.26248467608992154
610,610.0,16.483947340847013,12.626529996493959,0.0,,,,1.4625900464278772,-0.004673597138254237,-0.26248467608992154
611,611.0,16.705389664811186,12.721800467786155,0.0,,,,1.4525784163550863,0.014782194041825885,-0.28603102251550255
612,612.0,16.750259194415438,12.689259780107497,0.0,,,,1.4362262556888037,0.01404933289401655,-0.3193780289975589
613,613.0,16.761834334538264,12.680758686546632,0.0,,,,1.435933935165251,0.014133318149556344,-0.3193780289975589
614,614.0,16.906391553747238,12.76612933608988,0.0,,,,1.4772570757130608,0.026725279287771228,-0.24194051950430123
615,615.0,16.93230345024647,12.752085775284334,0.0,,,,1.4276972256955376,0.025221986389316022,-0.24114775309700648
616,616.0,16.955948059301257,12.735279848287709,0.0,,,,1.4680677141826652,0.024496327191780718,-0.2329568511597525
617,617.0,17.176430251830265,12.734555279849053,0.0,,,,1.4276174068530316,0.03476414303980606,-0.25145829233701195
618,618.0,17.18892008519855,12.72763500846844,0.0,,,,1.427305527863867,0.034940797826423155,-0.25145829233701195
619,619.0,17.232360559210655,12.701080609306906,0.0,,,,1.457183779509027,0.032982492164058116,-0.24813537579064376
620,620.0,17.24111984124516,12.85234701999632,0.0,,,,1.393852828171919,0.0392055812915643,-0.2267162273705393
621,621.0,17.282470525073702,12.831328525710445,0.0,,,,1.3740692537359498,0.037176976215213674,-0.2579679733920264
622,622.0,17.33055136979242,12.80660589598431,0.0,,,,1.3627966508135334,0.035368754277241995,-0.25115466843105944
623,623.0,17.56820360793205,12.70347288071026,0.0,,,,1.380251024210976,0.040342340862903635,-0.25427420508305515
624,624.0,17.59263961059072,12.691400104963842,0.0,,,,1.3725889481258586,0.038029132406815304,-0.23372196634297565
625,625.0,17.64857202356737,12.660469355818888,0.0,,,,1.4101623961310532,0.036153825559994385,-0.2336129720659688
626,626.0,17.799460518655565,12.690015109917104,0.0,,,,1.4132572177046754,0.04539550217887086,-0.23433195731736828
627,627.0,17.88162369485739,12.720215289139405,0.0,,,,1.4208271271465491,0.04800854301402346,-0.2622533158632388
628,628.0,17.937662845248962,12.69438046220609,0.0,,,,1.4459413983979883,0.045678770606635326,-0.2708076707985757
629,629.0,17.843094550136584,12.389862293116689,0.0,,,,1.4446768820545357,0.019398573286786153,-0.27086401302724883
630,630.0,17.777598332730935,12.14325485995527,0.0,,,,1.5236523008516227,-0.00039984053972425313,-0.301538172500783
631,631.0,17.716266514031876,11.970446661187708,0.0,,,,1.472887602828493,-0.013601935646793325,-0.2960660768001327
632,632.0,17.725707851878223,11.959141247236444,0.0,,,,1.4728390481179692,-0.013679842783020299,-0.2960660768001327
633,633.0,17.74575016221793,11.932711290718117,0.0,,,,1.4380771122682727,-0.012994391603332338,-0.3168055571523387
634,634.0,17.80581852147458,11.962528872643922,0.0,,,,1.3844486805460587,-0.006361592352090047,-0.33501105427071126
635,635.0,17.84834177102066,11.915413918279398,0.0,,,,1.437275073615288,-0.0060754268476244854,-0.28679813822796324
636,636.0,17.891808993316378,11.86463803812816,0.0,,,,1.4524887000478859,-0.005831149550091346,-0.27177807919242386
637,637.0,17.8554368465931,11.80291090313897,0.0,,,,1.4514269127101493,-0.011602594347557203,-0.27164656135577037
638,638.0,17.871508837115215,11.78152300552507,0.0,,,,1.4457936906351843,-0.010958869247505746,-0.27667403144717295
639,639.0,17.904968441376425,11.736151995834895,0.0,,,,1.4350817503441655,-0.010478651898187544,-0.2820783908843859
640,640.0,17.928122271052423,11.789642474097938,0.0,,,,1.4280839054718413,-0.005980168009517075,-0.28102733072726915
641,641.0,17.91186540641095,11.867889184108673,0.0,,,,1.3806279607871323,-0.0026050576937321356,-0.2816288150966134
642,642.0,17.947647685030756,11.824265111871101,0.0,,,,1.3990356035243587,-0.0025012754211795104,-0.2777313832087264
643,643.0,18.050512621079875,11.785315668448435,0.0,,,,1.3845529467607502,0.0022939322833079212,-0.23766319284508583
644,644.0,18.059372194955237,11.77467846591939,0.0,,,,1.384140605560967,0.0022983662050805923,-0.23766319284508583
645,645.0,18.097879968765938,11.728043691486514,0.0,,,,1.374017510872808,0.0020881889883722212,-0.2255904402530435
646,646.0,18.07913995877377,11.563230818914219,0.0,,,,1.3734131967468435,-0.007747228100708134,-0.1973701948032201
647,647.0,18.08691783760032,11.551913753661799,0.0,,,,1.372968634464833,-0.007790980040711485,-0.1973701948032201
648,648.0,18.13470071746301,11.48270339307188,0.0,,,,1.4110611139665068,-0.007457088045695004,-0.23631974247288495
649,649.0,18.17318177428117,11.355325739496799,0.0,,,,1.461868538307006,-0.010420540933393865,-0.2397329068597287
650,650.0,18.180760349028866,11.342824443612681,0.0,,,,1.4618706983737908,-0.010475282565823862,-0.2397329068597287
651,651.0,18.203369539634952,11.30463055797053,0.0,,,,1.4573943422345972,-0.009923568604771397,-0.30152201120710126
652,652.0,18.138275668166585,11.268801811782875,0.0,,,,1.4563187075904085,-0.016339203985619593,-0.3002326048671676
653,653.0,18.05100482856448,11.308531742952564,0.0,,,,1.4195645642123806,-0.01974540268550795,-0.2790238024075954
654,654.0,18.057201628483675,11.295759637706295,0.0,,,,1.4193635137566925,-0.019845436289929973,-0.2790238024075954
655,655.0,18.177389231264733,11.157170203077207,0.0,,,,1.4420815967936818,-0.015042511094196144,-0.30158015991507814
656,656.0,18.19842604578994,11.116524456072137,0.0,,,,1.4973876969725983,-0.014132029912631391,-0.3252104002782951
657,657.0,18.228812704614068,11.053352479824591,0.0,,,,1.5348992202470715,-0.013431044520651126,-0.30924648865633325
658,658.0,18.26549909897921,11.037719371396296,0.0,,,,1.471781189858479,-0.01073457214490525,-0.29776362798816897
659,659.0,18.283410492451782,10.997578304295782,0.0,,,,1.418939554399237,-0.010214609227852983,-0.2679778098566353
660,660.0,18.289271726702545,10.984656782124986,0.0,,,,1.4187307580278112,-0.010261818129785156,-0.2679778098566353
661,661.0,18.38254852983396,10.92811709550394,0.0,,,,1.3653539738494314,-0.004197315730709441,-0.27797506118770665
662,662.0,18.40392526392483,10.884144840001843,0.0,,,,1.421240270298585,-0.003933138820169045,-0.2794962369464997
663,663.0,18.447674945911068,10.792136794572018,0.0,,,,1.5012607192649774,-0.00373863012512612,-0.2053795866077049
664,664.0,18.445483377646024,10.674840181368266,0.0,,,,1.508206289112581,-0.007888435317523942,-0.20646929827104415
665,665.0,18.477890263888778,10.598600586750901,0.0,,,,1.5857286505838206,-0.007206056489214693,-0.18180775325475768
666,666.0,18.489831483686526,10.568142701809407,0.0,,,,1.5911353115274476,-0.007004256252608624,-0.2205442119008368
667,667.0,18.37628632058443,10.587129237008304,0.0,,,,1.5415195187660493,-0.015245475188386164,-0.2413064206147763
668,668.0,18.373881926816015,10.591524851411146,0.0,,,,1.506943377466825,-0.014748659273190887,-0.2611678364895895
669,669.0,18.400128844114228,10.515392420547387,0.0,,,,1.583915929255233,-0.013987570408068329,-0.27745854380527146
670,670.0,18.59219250795766,10.481580471524897,0.0,,,,1.5890840769266086,0.00036636241376295474,-0.27766174999082355
671,671.0,18.60421732705623,10.45135383757851,0.0,,,,1.5742300470833044,0.00035528547979319383,-0.28303078976847706
672,672.0,18.623705770507225,10.402349640226957,0.0,,,,1.5618402819017159,0.00034994573739604787,-0.25985438704871155
673,673.0,18.4563532294326,10.387341920430892,0.0,,,,1.5533601008137203,-0.013589558001998675,-0.2582240194699955
674,674.0,18.459095587226408,10.37081465289442,0.0,,,,1.4803486187128296,-0.01278644329253637,-0.27678365648417014
675,675.0,18.47249888651415,10.320969719568485,0.0,,,,1.478322439563865,-0.012087259383066474,-0.2714367400730041
676,676.0,18.689401474714472,10.318231312045036,0.0,,,,1.5399097346953976,0.004562879311124283,-0.2685699284172761
677,677.0,18.694818900820504,10.303814663862903,0.0,,,,1.5402601014467285,0.004591211997459461,-0.2685699284172761
678,678.0,18.710287350683345,10.26210106239526,0.0,,,,1.5399785239261343,0.004355929780879626,-0.2629849622043911
679,679.0,18.893322378974474,10.162567290855588,0.0,,,,1.5693757664804633,0.015140609314448973,-0.24179127530204933
680,680.0,18.91089265198408,10.118070368316998,0.0,,,,1.5943320126685367,0.014334876966006584,-0.30361188818726204
681,681.0,18.944039426283915,10.041195150418813,0.0,,,,1.5713677582195134,0.01374805726719521,-0.27646822530021786
682,682.0,19.011924962269752,10.020827594178831,0.0,,,,1.573348237060587,0.018130819778900648,-0.27663369977291197
683,683.0,19.036793275324055,9.963680942206755,0.0,,,,1.5727015342000668,0.016657299916290766,-0.2550132662280974
684,684.0,19.04639982063162,9.943683825462262,0.0,,,,1.5378195666634118,0.016249484521630973,-0.23656255915127694
685,685.0,19.142937109903507,9.860866882880323,0.0,,,,1.5575557478716864,0.020482137225840993,-0.18286472378841703
686,686.0,19.146529697808553,9.851440014332553,0.0,,,,1.5704744318913173,0.019834626106527534,-0.19642547312256042
687,687.0,19.153048653775816,9.837148370705096,0.0,,,,1.570915887251736,0.019932720895312332,-0.19642547312256042
688,688.0,19.117258100930755,9.659753383045839,0.0,,,,1.5217630720724464,0.011627387091170314,-0.19588259068147815
689,689.0,19.077855139312298,9.556647435029529,0.0,,,,1.548138177798538,0.0056501612723747945,-0.1645944812551304
690,690.0,19.011425962249337,9.395327340600948,0.0,,,,1.5533822733907734,-0.002839591107379578,-0.16513973381017696
691,691.0,19.019165804818908,9.360346887360711,0.0,,,,1.5438949970507727,-0.0026627184114083138,-0.21299128406694656
692,692.0,19.026518796317763,9.32778282877645,0.0,,,,1.5484333841667643,-0.002592164240461555,-0.2354180344250922
693,693.0,19.27733285434615,9.304714404693994,0.0,,,,1.5623220795563961,0.01658045183748922,-0.23674479543441904
694,694.0,19.300389824427533,9.23696471320521,0.0,,,,1.5805626087523799,0.015163223093826075,-0.23547262775527367
695,695.0,19.305487631245423,9.222000750955292,0.0,,,,1.5809857456369185,0.015234566943718903,-0.23547262775527367
696,696.0,19.17725551363798,9.084163916259136,0.0,,,,1.4522645764573314,0.0018265314418113227,-0.2690258469726357
697,697.0,19.18040926943021,9.069989063975509,0.0,,,,1.4520238272451917,0.0018316791426692624,-0.2690258469726357
698,698.0,19.183045608339203,9.058236227995357,0.0,,,,1.4521239360080416,0.001770850126063349,-0.2612443990266791
699,699.0,19.19661583047833,9.022819926070973,0.0,,,,1.4505844640953056,0.002094868763880875,-0.27706072099722057
700,700.0,19.199542604574265,9.008613596847997,0.0,,,,1.4503488784679217,0.0021010833428871402,-0.27706072099722057
701,701.0,19.20890495881715,8.961337535467592,0.0,,,,1.4703410337318445,0.0019858831737305824,-0.310615159914144
702,702.0,19.188499884978587,8.835080504717816,0.0,,,,1.4904843110470622,-0.0015080009645061208,-0.27069700529588037
703,703.0,19.197937782889234,8.771295360800078,0.0,,,,1.4975620872724515,-0.0014447191764966683,-0.2715878805910448
704,704.0,19.20578108289441,8.716848378838955,0.0,,,,1.5070096986081998,-0.00138725025051019,-0.23274255254225723
705,705.0,19.21218823535507,8.61372647817338,0.0,,,,1.4853700123071485,-0.0017849524956668977,-0.24795245881629044
706,706.0,19.213855695108087,8.598966965605092,0.0,,,,1.4853087824969735,-0.00179685675302534,-0.24795245881629044
707,707.0,19.21447774223187,8.590267756601122,0.0,,,,1.4622490263994279,-0.001752607198896186,-0.24574414984177848
708,708.0,19.2988064220537,8.505453413158326,0.0,,,,1.4234681435388432,0.0041712748715996215,-0.24633198442199505
709,709.0,19.300747688019264,8.491353520595233,0.0,,,,1.423099872091033,0.004188509033764577,-0.24633198442199505
710,710.0,19.310288730363315,8.417505257804839,0.0,,,,1.4333684952189159,0.0039790879844655005,-0.2664984025676991
711,711.0,19.16023704984264,8.488272262535151,0.0,,,,1.378441099775642,-0.007867435889383193,-0.2693662291082378
712,712.0,19.16073563947127,8.474499467187298,0.0,,,,1.377877176541845,-0.007908878687580462,-0.2693662291082378
713,713.0,19.160862790495738,8.466283501237301,0.0,,,,1.3712635477839186,-0.007659113539539696,-0.27906492712
714,714.0,19.283752984826638,8.454609765768163,0.0,,,,1.4219560909364086,0.002585143962086524,-0.27304902550916293
715,715.0,19.284898731860007,8.440437971896129,0.0,,,,1.4216459012434612,0.002593920284495409,-0.27304902550916293
716,716.0,19.286866495521746,8.418254955345805,0.0,,,,1.3624501415646222,0.002414999153801554,-0.22006083602951537
